text,toxic
o cara veio enrolando todo frouxo pra pedir uma foto comigo eu tirei né dei um sorrisão lindíssima fazendo a simpática o macho cheio de coisinha “se me tirar da foto fica perfeita” “não vou postar em respeito a sua beleza” e pra quê porra pediu ft se sabe que tu é feio infernoo,1
"caralho, que morte",1
"o stf não representa os interesses da soberania brasileira. passou a ser um braço de tudo o que é vil.

#stfvergonhanacional",0
tinha que ter jogado esse branco fdp embaixo do trem,1
não tem condições nenhuma de assistir qualquer tipo de esporte feminino com o imbecil do meu padrasto vai tomar no cu,1
@user @user @user @user meu vsf namoral,1
frio na barriga desgraçado,0
"mano sempre acontece essas porra cmg,td mundo tinha feito exerc铆cio na m谩quina j谩,a铆 na hr q eu puxo,o blgh arrebenta,anem",0
rt @user fecha nada. anvisa é autarquia criada por lei. https://t.co/oi2ogjsu3o,0
pagofunk do crd vai ta pique las vegas puta que pariuuu🍬🍭🍁😋🍻,1
"quem fala que tem uma relação puro frufru,  tá mentindo.",0
@user @user ja ate imagino ele ia se 10 vzs mais bobo cnv com o macaco 24h por dia,0
"@user Pessoas normais no tempo livre: leiam, passeiam, fazem curso de artes, idiomas, viajam
Eu: fico caçando gifs com personagens de BL
Kkkkkkkkkkkkkkkkk",0
"@user se é tanso demais baiano, larga de treino vamo de baianalista",1
@user caralho o maluco abriu a porra da porta mané,0
eu estou em prantos.,0
@user fala que vc tropeçou e caiu numa pica 10 vezes,1
"Desculpa, mas não dá pra defender um festival com tanta viadagem assim
Não pode água, não pode comida, não pode câmera profissional, não pode cooler, porra
Eu tava afim desde o início do ano, até ver as frescuras",1
Olha eu já pedi desculpas no lance que falei sobre a bissexualidade e tal. Li tudo o que todo mundo tinha a falar e concordei que eu tava errado. Acho que agora o próximo passo agora é eu me auto flagelar em praça pública para agradar as pessoas.,1
fico muito puta com esse lance da minha mãe ficar emprestando o cartão pro outros da mo trampo pra eu ir buscar,0
"@user ""quando acabar o maluco sou eu""  já disse raul.",0
@user @user piranha apaixonada,1
"@user boa tarde, apesar do supremo... @user seguindo a todos de direita.. 🇧🇷🇧🇷🇧🇷🇧🇷🙏💯🤚👈",0
parece at茅 marquinho kk,0
assistindo as meninas do vôlei e pqp meu coração vai sair pela boca!!!!,0
pica de fogo,1
"""a rapper lalisa manoban é presa após sequestrar pateta na disney""
a lalisa pensa muito sozinha pqp kkkkkkkkkkkkkkkkk @user",0
sera q meu filho vai ser retardado assim? tenho medo,1
"@user um hacker invadiu tem celular e postou isso, né?",0
rt @user a putinha da galera https://t.co/ygvefruwv8,1
se meu keenler nao acontecer nessa temporada eu mato um https://t.co/mxivtioei6,0
"@user @user tadinha, não quero deixar a gaby sozinha com o isaías",0
"rt @user @user @user é isso que tem que fazer presidente, o trabalho vai calar essa mídia nojenta.",1
"Alguma vez eu pensei q fosse namorar com o simples rapaz q eu via todos os dias ao entrar no autocarro...😍 Sempre que olho pra ti alguma coisa me dá vida, és o meu homem, irei cuidar de ti para sempre, entreguei-te o meu coração e sei que nada disso foi em vão ❤ AMO-TE ❤ https://t.co/BYXVC8dtuA",0
@user vei??????????????  se um filho faz isso cmg eu pego o sanduíche e enfio no cu dele,1
loucos surtados sempre se entendem no final,0
@user @user mas fica devendo na marcação. lateral não é só ser ofensivo,0
que sonho bom pqp 😁,0
mano que porra é essa,1
"rt @user me amava porra nenhuma, já tá chamando é outra de amor kkkkkk",1
"atiçar pra caralho mas não transar, esse é o meu lema",1
@user @user @user mano nois precisa arruma um macaco,0
"to de bobeira que a menina q quase reprovou o periodo criou um insta p curso, nego marola c essa porra de blogueirinha",0
@user essa merda mexe se bue bem fdss com um gordo como tu la dentro ainda,1
pqp q porraaaaa brasil. vira esse crl,0
"eu sei que eu sou engraçada sabe mas não interage comigo, pode rir aí na sua casa porra",0
rt @user jane gloriana vilanueva deixe de gracinha n faz isso sua desgraçada,1
"ta demorando passar as horas, mds",0
"@user @user @user @user @user @user Palmeiras campe茫o paulista em 59 e campe茫o da ta莽a Brasil em 60, Palmeiras campe茫o paulista em 66 e campe茫o da ta莽a Brasil em 67, 67 foi criado o Robert茫o, onde participaram mais clubes 
N茫o 茅 dif铆cil de entender",0
joaquim sendo fdp,1
"morrendo de dor e essa porra n desce de jeito nenhum, sofro 😡😡😡",1
dor de cabeça do caralho.,1
"queria jogar um ff, mas a internet deve tá um cú",1
"antonella e bella flor 🌼
ojardineiroeabellaflor em campo belo (district of são paulo) https://t.co/8w2prfzmmt",0
"@user @user Se fudeu babaca! Realmente, o povo nordestino odeia o Presidente. Fecha a boca q não entra mosca Psolista! Ah manda lembranças pro Verdevaldo kkkkkkk",1
meu irmão era muito style kkkkkkkkk quando ele n tava em casa eu usava as roupas dele e colocava 50 cent kkkkkkkk https://t.co/kkugjpoucf,0
@user eu seria a guaianazes,0
"aqui o doidinho gosta da irmã dele, mesmo eu sabendo que ela não é irmã dele, ele não sabe disso, é estranho",0
"@user sei de nada não
eu não assumo esse b.o",0
"O gringo perguntando para a chevrolet se ela ainda fábrica pick-up para heterossexuais KKKKKKK
ele esta certo, na última vez que eu fui para o Paraná eu vi muitas S10 presas no atoleiro, enquanto os Unos Mille passavam se balançando todo mas passavam",1
"mano quem foi o fudido q fudeu meu insta, se eu descobrir",1
@user @user @user @user @user e eu achando q só a gente q era demente assim kkkk,0
q bloqueio de se fuder meu filho,1
é selva nego,0
"@user kkkkkkkkkkkkkkkkkkkkkk, vou até amanhã, pqp, kkkkkkkkkkkkkkkk",1
menumas é muuuuuito bom vsf 🥰💆🏻‍♀️,0
porra o itunes festival de 2013 foi icônico?????? artpop te amo,0
"mermao eu olho p ft tá maneira, quando eu dou zoom, eu fico triste, pqp",0
"rt @user cara // caralho
bom finzinho de tarde pra vcs!
.
@user 
@user 
@user 
@user 
. https://t.co…",1
@user kkkk porra ele vai te levar pra disney (uruguaiana),0
"@user me diz o que fazer com a veiga de almeida? não aguento essa organização, quer dizer, que organização?",0
@user teu cu kkkkkkkk,1
"rt @user estudar pra ganhar na vida como a anitta
 https://t.co/z0g72isyiw",0
@user @user @user caralho queria muito pqp mas sem money pai kkkkkkkkkkk queria ideia,0
@user eu n to rindo de vc confia ! o do tom eh meu favorito tbm so n odeio totalmente o toby pq eu comecei a gostar do homem aranha por causa do filme dele mesmo mas o andrew eh q eu menos gosto . nao tem nada a ver com o peter ele eh puta descolado daora anda de skate,0
"@user Não querer apoiar esse grupo acho razoável, mas se convencer de que boicote está de alguma maneira ajudando eles é uma ilusão mt grande. Tenho certeza que os dois não ficarão felizes vendo um projeto ao qual se dedicaram fracassar",0
"vamo vencer na garra sim esse caralho, bora brasil #voleinosportv",1
"Tirei Caso do vício em seduzir! 
O tema ""Sou viciada em seduzir"" não é apenas o SEU tema como também é a sua maior característica!
https://t.co/MamFwKQT61",0
"@user Oxe, se não enfrentarmos e encararmos a vida como de fato ela é viveremos com medo. Se apegar sim, depender dessa pessoa para tudo não!!!!",0
@user @user @user cuidado cidadão. maricas é pejorativo. o stf já deu o pontapé inicial contra homofobia.,0
@user sai seu viadinho,1
minha internet ta um lixo,0
eu não tinha a mínima ideia eu juro que chuteieeeeei,0
to puto só queria ter ido jogar em realeza,0
ronaldinho se acabou quando jogou no flamengo e o adriano quando voltou tava gordo kkkkk,1
@user aí vc está pedindo demais para o diretores do futebol brasileiro,0
@user amiga eu já tinha cortado no salão aí fui inventar de dar uma ajeitadinha.... tomei no cu,1
não tem notícia nem nada,0
"@user @user @user prejuIza kk Brisa música pop mais tocada nas rádios, pesadão no top 10 sendo lançada em 2017, Dona de Mim charteando no top 200 do spotify já vai fazer um ano, e top 5 no iTunes essa semana prejuízo é o que a Anitta ta dando pra gravadora que paga feat gringo e fracassa https://t.co/AYa2KNsFPT",0
tamb茅m sei tocar pandeiro nem por isso me acham deusa 馃槶,0
"A Vig铆lia Lula Livre segue firme p liberdade d maior presidente d hist贸ria d pa铆s. A nossa luta continua, p igualdade, p Justi莽a e pelos direitos de todos. Est茫o d parab茅ns os companheiros e companheiras q resistem bravamente a essa injusti莽a. #LulaLivreSextaSDV #LulaLivreUrgente https://t.co/gwlgSWdnwX",0
"@user Quando as ameaças parte do lado dos facistas a federal não investiga não, e nem o STF fala sobre o assunto. Lixo de justiça!.",1
"@user vaaaaaleu mano, tmj porra",0
rt @user vejo a ana e a chai mais do que a minha família,0
n茫o 茅 pedir muito!!,0
"Em um dos momentos mais dif铆ceis da minha vida meu pai me disse algo que eu aplico pra quase tudo na vida: 鈥淜arina, se Deus que criou todas as coisas n茫o fez isso desaparecer, o que seu desespero pode fazer? Confia no Todo-poderoso que na hora certa Ele vai agir.鈥�",0
oi @user nessas férias como que eu vou explicar pro gringo que a gente tem uma radialista que defende o picolé de chuchu que rouba verba da merenda das crianças?,0
melhor pipoca do mundo é a do gordo,0
eu toda kkkkkk,0
"@user parabéns salles, siga com o presidente bolsonaro, salvem o brasil desta corja",0
"@user n tem como n dar,é muito lindo pqp🤤",1
"A verdade sempre prevalecerá! Repudio a tentativa de mascarar dados para enganar a população numa tentativa descarada  e entreguista de explorar economicamente nossas riquezas! Não é Esquerda, nem Direita...é dever de todo cidadão defendê-la da MORTE certa nesse governo doente!",0
"juliana falando mamãe é lindo, acaba com meu coraçãozinho",0
"Hahaha único e sempre será fiel é os go solo de Paula haha não levantamos tag pra brincar não 

@user somos fiel eternamente🐷❤",0
nescafé é ruim pra caralho eca,0
@user Você tá tentando esconder um elefante atrás da porta? O absurdo é tão grande da #vazajato que a verdade escorre pra tudo que é canto enquanto vocês tentam tampar o Sol com a peneira.,0
ele é muito burro nao aguento,1
ai a luna vai la e me marca em fancam dele 😡,0
"seleção feminina de vôlei arrebentaram, botaram pra fuder 

#voleinaglobo  #voleifeminino",1
*antes ela interrompeu pois avisou que ia parar pra dormir pois ja eram 4:20 da matina https://t.co/bzf0jxpkcz,0
"rt @user linda, talentosa, compositora, merecia muito mais reconhecimento a rainha https://t.co/oqwxdphlkg",0
"@user @user a corja do "" quanto pior, melhor "" não perde por esperar.",0
"@user ai mano, namoral, essa vergonha 茅 no d茅bito ou no cr茅dito?",0
"rt @user #sheraspoilers
foi nesse momento que eu comecei a chorar meu cu pra fora https://t.co/spno4biauy",1
@user pra que essa cara de viado,1
melhoral,0
"@user @user se ele falou tá falado, sulista consegue estragar tudo",1
@user vamo grta... da tempo de comprar ainda,0
sonhar com uma pessoa duas vezes seguidas na mesma noite significa o que?,0
"@user Se fechassem essa merda de congre$$o o Brasil 🇧🇷 evoluiria rapidamente.

Babaca invejoso que morre de inveja do Nosso Presidente @user

#BolsonaroOrgulhodoBrasil 
#Bolsonaro22",1
@user enfim um coment谩rio s谩bio. parab茅ns!!!!,0
"e como ela gosta de uma água quente.... @user vargem grande paulista, brazil https://t.co/krko4dhjml",1
caralho eu dormi umas 15 horas kkkkkkkkkk,0
@user acho mto feio vc fingindo ser hetero na internet,0
Musical “Brilha La Luna” leva canções do grupo Rouge para o teatro – Saiba como concorrer uma vaga no elenco! https://t.co/LtK6ZRZShq https://t.co/1nh4u1lAD5,0
@user caralho nenhum mano kkkkkk,1
"• 1/1 dribles bem-sucedidos
• 2 grandes chances perdidas
• 7/14 duelos vencidos
• 2 faltas cometidas - 1 cartão amarelo
• 1 falta sofrida
• 2 cortes
• 1/2 desarmes concluídos",0
"Quero chegar em um Patamar que eu vá fazer uma compra e quando o vendedor falar o preço, eu diga igual o Lucas Lira:

""eu não tô procurando o melhor custo benefício, estou procurando a melhor opção"" https://t.co/98G6EMtuLN",0
@user eai selena gomez cad锚 o sg2,0
sempre puto e bolado,0
"rinite é um negócio do cão, o tempo nem começou a virar direito e já to com o nariz coçando e escorrendo",0
zero auto estima sem minhas unhas grande puta que pariu,1
"se o garoto ia fazer tudo, pq me chamou?!

fdp",1
@user @user q porra é essakkkkkkkkk,0
"rt @user caralho pq tem gente de outros fandons vindo atrapalhar puta merdaaaa

#bangchanselcaday",0
"Mmmmm adoro fuder cu, nem que seja o meu você gosta? #trap #dildo #sissyboy #toy #sexo #putaria #trans #porn #ass #anal #gape #booty #pussyass #strapon #pegging #boy @user @user @user @user @user https://t.co/nw4635jelm",1
"quanto mais eu evito pensar no desgraçado mais eu sonho com ele, todo dia eu sonho com a mesma pessoa eu não aguento mais",0
eu ia dar rt mas o palhaço botou da bella no fim então olha amor @user,0
"pelo amor de deus homem você é maravilhoso entenda isso de uma vez CARALHO TOMANOCU HOMEM LINDO DA PORRA INFERNO
to triste",1
rt @user vem p titia valentina 😍 24 semanasssss https://t.co/kg0xmpdhct,0
"rt @user eita porra!! 👀
camila tava ensaiando no vídeo dos stories do instagram 😍😍
https://t.co/qwxw4tpxgd",1
"rt @user amei esta serie , pena que já acabou https://t.co/sxpmo9ct1j",0
"bigodin traiçoeiro que chama atenção de puta, ela já sem calcinha, cheia de whisky na cuca, vou levar ela pro beco e pau na filha da puta",1
@user é uma porra né pq não libera pra todo mundo???? as japonesas que tão ouvindo,1
"O povo daqui de casa falando
""mais o Hayllon tá gordo, também não faz nada, não trabalha, só estuda!""

SÓ ESTUDA

como se estudar fosse a coisa mais simples do mundo.",0
@user @user aí desanima pq para de vir teus champ e é chato pra caralho trocar a comp no meio do game,1
putz. me ama por eu ser um retardado. https://t.co/8unwyvzgag,0
"sem brincadeira, a minha namorada dormindo é tão linda pqp 😍",0
aki os fatos,0
"@user @user mas, somente eu o dono supremo da leões da fabulosa apresentei a famosa foto....kkkkk",0
"@user @user ele provou. chora, petista.",1
"meu irmão, que frio do caralho puta merda",1
"@user se é. juntando com o da patroa e bebidas, a conta deu 128,00. cara, que loucura!",0
te amo um mundo fdp,0
"to puta, e o pior é q eu n fiz nada",1
queria ta como,0
vcs superam as coisas rápido demais pt.2 https://t.co/l0gxpxnhwz,0
tnc que ódio,0
só mentalmente msm,0
desse jeito kkkk teve e ainda vai ter gente que vai parar de me seguir por conta da minha opinião 🙂,0
hoje eu to bum stress que puta merda,0
"ninguém sabe de porra nenhuma e quer vir pagar de bom samaritano, a me poupe",1
rt @user blz vc usa drogas mas nao precisa resumir sua personalidade nisso chato pra caralho,1
@user não te chateies puto,1
"você tem que aprender que só funk carioca é funk de verdade, não é do rj o nome é ""tentativa de funk"".",0
@user é feio msm kakakakaks,1
"Tnc acordei com uma msc na cabeça achando que tava sonhando com ela, quando acordei vi que era meu irmão escultando ela lavando o carro lá fora tnc",1
@user e os vistos das crianças do verdevaldo? estão prontos?,0
"brechó com uma jaqueta a 120 reais.
genteee se toca porra",1
@user @user essa bixa é mais azeda q limão,1
"@user Você está esperando o que para indicar o @user para a @user 
Você sempre pensa e procurar atender os anseios do Povo está esperando o que?
O Resto que vá a Merda.
Fudido por 1 Fudido por 1.000
Nenhum soldado ficará para traz.
@user nos ajude aí.",1
@user @user mlk desgraçado kkkkkkkkkkk,0
vontade de matar essa mina vsf,1
"quer ter a honra de namorar cmg? preencha a ficha

nome:
idade:
time:
gosta de açaí? 
(  ) sim (  ) não

mande no privado! boa sorte 👍👍",0
